"","x"
"277",-0.0319671387815818
"278",0.00671420614700364
"279",0.0639004807592142
"280",0.0151624194706569
"281",-0.0176975603539236
"282",0.0401064196651045
"283",0.00484859213662299
"284",0.0260599768307786
"285",0.0427797437624712
"286",-0.0116192636255347
"287",0.0578994874617007
"288",0.0161908175809126
"289",0.0535817473966291
"290",-0.00182123873586417
"291",0.0125194628791385
"292",0.0163195822590429
"293",-0.00705011725710031
"294",0.0281337789700803
"295",0.0494790890286299
"296",-0.0189811559972411
"297",0.0171496568696123
"298",0.0112617197523728
"299",0.0415971700301249
"300",0.00468090576379098
"301",0.0170729264892332
"302",-0.0124590589789989
"303",0.0402343287500898
"304",0.0265633710792583
"305",0.00663518689903744
"306",0.0465640211832322
"307",0.0499847464468729
"308",0.013594457063215
"309",0.0358931638693803
"310",0.0444569302784181
"311",-0.0212268393336011
"312",-0.00457203326809049
"313",0.0404884237117571
"314",0.0433348871346712
"315",0.0491168946896064
"316",-0.0183655801199212
"317",0.0450846290492636
"318",-0.0170609947952515
"319",0.021828641447739
"320",0.0396289284531412
"321",0.0188023482011543
"322",0.0466196748612196
"323",0.0192028527874913
"324",0.0474744204974669
"325",0.0658152091553025
"326",0.00505616063909328
"327",-0.00581591321791771
"328",0.0311155035683794
"329",0.0384016021636754
"330",0.0149894659142057
"331",0.0184810511304511
"332",0.0347090621425765
"333",-0.00308465275922637
"334",0.0354298752775734
"335",0.0126396739190826
"336",0.00402849729964011
"337",-0.00592612378858428
"338",0.0444696937522178
"339",0.0718481764236267
"340",0.0387925082215534
"341",0.0358392398454932
"342",0.0034003867040761
"343",0.0191145935426299
"344",0.0148170196845196
"345",0.0371190050747764
"346",0.0650037647763594
"347",-0.0104790607856579
"348",0.0215701860971027
"349",-0.00176639188192071
"350",0.0473926354146056
"351",-0.00146741651977157
"352",0.0113851389244437
"353",-0.0349453329304865
"354",0.0387716804000552
"355",0.0399950583851608
"356",0.025924616916542
"357",-0.033184123066528
"358",-0.0151857529487527
"359",-0.0221661144376599
"360",0.0294224740408369
"361",0.0368680214861578
"362",0.0809712302639339
"363",-0.006767051659353
"364",0.0575090516607407
"365",0.0380403513686992
"366",0.0140804615842002
"367",0.0493160758729621
"368",-0.030569431279273
"369",0.0411088492083002
"370",-0.0174158436364395
"371",0.0434881719663963
"372",0.0330643951080282
"373",-0.0280297257614246
"374",0.0569612118620885
"375",0.0419366340535372
"376",0.0114026052968662
"377",0.0469117975513149
"378",0.0172724015649364
"379",0.0602386218661212
"380",0.049251291113489
"381",-0.00905562603524205
"382",0.0526619119759703
"383",0.0143567322625291
"384",0.0198550934107677
"385",0.0598265649450642
"386",-0.00531588728692323
"387",0.0679809173275376
"388",0.0394820437542959
"389",0.042594685093381
"390",0.0411226046315041
"391",0.0651892503640087
"392",0.041364266630066
"393",0.0432789928205902
"394",0.0159536785277156
"395",0.0348648396541364
"396",0.031600457342445
"397",-0.00656614468010935
"398",-0.0347296977367955
"399",0.0313936811303579
"400",0.0500798312754349
"401",0.075456400948457
"402",0.00816992170047517
"403",0.00538468858646793
"404",0.0167298436014416
"405",0.0539091356415109
"406",0.0610697663479567
"407",0.067423736234047
"408",0.0288373935244644
"409",-0.0306028568552271
"410",0.050953907025443
"411",0.0329162120797225
"412",0.00685160893417221
"413",-0.0281732254908623
"414",0.0214694112437935
"415",-0.0163951919694211
"416",0.0212986018374761
"417",0.0484306836210324
"418",0.0228451499639072
"419",-0.00765458625355361
"420",0.038467072633994
"421",-0.00699563379395835
"422",0.0369431798285682
"423",-0.000889143717674971
"424",0.013714430284199
"425",0.0516094781965003
"426",0.0322579775701883
"427",-0.0272359570230024
"428",0.0269658697428093
"429",0.0116449763139784
"430",0.0482512764825547
"431",-0.0255674519938451
"432",0.0448613456138113
"433",-0.0237530105230242
"434",-0.0305983389676643
"435",-0.00955417191811551
"436",0.0571729336656894
"437",-0.0203220490797606
"438",0.0319910664562813
"439",0.0389721878846633
"440",0.0390878285807164
"441",0.024056560308038
"442",0.024240235715103
"443",0.0184892521092826
"444",0.0632847435657037
"445",0.0592161056425607
"446",-0.00144222095211758
"447",-0.0239331241973993
"448",0.0471607408254879
"449",-0.00537048986888625
"450",0.0378768136009612
"451",0.0348749496193444
"452",0.00600580166581843
"453",-0.0243030278976476
"454",0.00312040782783425
"455",-0.0046461687608199
"456",0.0229012782559619
"457",0.059842373776441
"458",0.0596995003160065
"459",0.00750330806495545
"460",-0.00301084300366169
"461",0.00196288514626354
"462",-0.0173362952981403
"463",0.0633313253246571
"464",0.0558261492646929
"465",0.0534695301015751
"466",-0.000284606906736121
"467",0.0310266644924497
"468",0.0200760970110988
"469",-0.00351193616662238
"470",0.00818379628643791
"471",0.00751432465851076
"472",-0.0296970471314068
"473",-0.0280018708942592
"474",-0.0207285815518233
"475",0.00179263141727088
"476",-0.00421245989832864
"477",0.0507642624374495
"478",0.0109372269740676
"479",-0.0230784168043617
"480",0.0172348692140654
"481",0.00258628855868073
"482",-0.00412544173300922
"483",0.0590957675308027
"484",0.0628112341367805
"485",-0.0187389177935178
"486",0.0286507457078767
"487",0.0464884276155599
"488",0.0152686806481488
"489",0.0156490879080773
"490",0.0177354521462218
"491",-0.00537256645634125
"492",-0.0197830363769093
"493",0.0110156699923836
"494",-0.0148522185122124
"495",0.0563212519341756
"496",0.0624154432621209
"497",-0.0103956592110868
"498",0.058876236051507
"499",0.0396328210752451
"500",0.0504290624523928
"501",0.0197810694276375
"502",0.0363003865055377
"503",0.0175147123557246
"504",0.000809197390532915
"505",-0.00255952237647972
"506",0.0145087393371094
"507",0.0075695734737792
"508",0.040472618235311
"509",0.0220697182030224
"510",-0.0305504626940093
"511",0.000478512362261334
"512",0.0102587131680444
"513",0.0072358737450709
"514",0.0302402213209079
"515",-0.0122051220615582
"516",0.0102756857567587
"517",0.02415937597773
"518",0.043335198062129
"519",0.0139175733039835
"520",0.0137964654542498
"521",0.0451036717595503
"522",-0.0243093209833301
"523",-0.019677087054193
"524",0.02319835085312
"525",-0.0201370841599822
"526",0.0153289869860339
"527",0.0116548450643431
"528",-0.00676040923108638
"529",0.0336639360436842
"530",0.0497955300575135
"531",0.0414830347807157
"532",0.0310731010955686
"533",0.00350733949774151
"534",0.00793375613690718
"535",0.0354601521058505
"536",0.0268235682977069
"537",0.0278234359268035
"538",0.0697625467250041
"539",0.0488753128444565
"540",0.0383606742439241
"541",0.00873008567915463
"542",0.0392710605900444
"543",0.0288218379040368
"544",0.000699916849553744
"545",0.0463723733538471
"546",0.0317461387931276
"547",0.0228900648847134
"548",-0.0127121314286004
"549",0.0344068119493665
"550",-0.00820803460146372
"551",0.00934775532528018
"552",0.0363076033792307
"553",0.0345626521904632
"554",0.0412119336071791
"555",-0.0149307701095332
"556",-0.00707754074601323
"557",-0.00151980955760523
"558",-0.0114464305341746
"559",0.0395982409526687
"560",0.0260791835081587
"561",0.000902096142233892
"562",0.039521600076915
"563",-0.0106489648511234
"564",0.0212031217668901
"565",0.0533185329894005
"566",-0.0441171156808883
"567",-0.0107994257196609
"568",-0.0151365813394402
"569",0.0259808347029935
"570",-0.0207535707448692
"571",-0.0327203506904289
"572",0.0532052842022157
"573",0.0456139134218194
"574",0.0373752588284329
"575",0.00840748833287913
"576",0.0360889162912031
"577",0.000203288706816893
"578",0.0522114362329062
"579",0.0632674068066692
"580",0.0432062295215649
"581",0.0589724935953331
"582",0.0560064734558357
"583",0.00512932508846236
"584",0.0273922385302272
"585",-0.0205556761681637
"586",0.035253976640205
"587",-0.0144071960875443
"588",0.0172400162571761
"589",0.055964672766225
"590",0.0196332025548019
"591",0.0217284014090937
"592",0.00500723744120673
"593",0.0336006865322679
"594",-0.03518368942605
"595",0.0275726471949269
"596",0.0384434620215715
"597",0.0259423276868648
"598",0.0381802970602716
"599",0.00870410034373449
"600",0.0494641034564706
"601",-0.00875144682618702
"602",-0.00712137906982767
"603",0.0465867408815078
"604",0.0638023326829409
"605",0.0261382715286795
"606",0.00603736779662714
"607",0.0144906862613947
"608",0.0324097308265815
"609",0.0585266617467667
"610",0.0213718771089864
"611",0.0569253928952123
"612",-0.00246499576326196
"613",0.0477316862726591
"614",0.056605719799571
"615",-0.011220218446962
"616",0.00761430431240773
"617",0.0495690127442301
"618",0.0758470776648659
"619",0.0447509617697566
"620",0.0206267883195231
"621",-0.0131333507824804
"622",0.0079790006924511
"623",0.00251271586958745
"624",0.0289899063168114
"625",0.0760714074099115
"626",0.0354552123187827
"627",0.0197634953351978
"628",0.0241023542461393
"629",0.0323020175354149
"630",0.0360286249143443
"631",0.0412463662744533
"632",-0.023752664463774
"633",0.0340697743493934
"634",0.0251259361859059
"635",0.0492150761999601
"636",-0.00149190476824826
"637",0.0191853947191773
"638",0.0238275426891496
"639",-0.0533310649338994
"640",0.00133317557510135
"641",0.00130587556861458
"642",0.0179559902228874
"643",0.0460751164935429
"644",0.0034243217873045
"645",0.0367949992468074
"646",0.0175081589531509
"647",0.0704293935396987
"648",-0.0453784254980456
"649",0.0127079824114303
"650",0.0437846769776657
"651",0.0558832321261311
"652",-0.0170379991406353
"653",-0.0111642529940069
"654",0.000783808436323524
"655",0.0584178254540868
"656",0.0542083479826804
"657",0.00933850028119798
"658",0.0216142935527933
"659",0.0223862393199801
"660",0.0125617456242768
"661",0.0248413379935524
"662",0.0394682247838873
"663",0.0499995516356538
"664",0.043663321014074
"665",-0.0201308093134892
"666",-0.00377192549122308
"667",-0.000712964287129333
"668",0.0617645495737026
"669",0.0270350975769638
"670",0.0372545408576873
"671",0.0451103955224214
"672",0.0344849726706414
"673",0.0350442276805997
"674",0.0216935514273467
"675",0.0374874807054299
"676",-0.00917771603281895
"677",0.0223203532086276
"678",0.0772746442388244
"679",0.0165354771767659
"680",0.0639551889038323
"681",-0.0192186875585025
"682",0.0830931041083458
"683",0.0271965656201321
"684",0.0327522075378163
"685",0.0128217199901961
"686",0.0503274272485442
"687",0.0116876735703557
"688",-0.00413944246826885
"689",0.0281993356847203
"690",-0.00849344867819118
"691",-0.0225056236870773
"692",0.00479592869988987
"693",-0.00158755991238201
"694",0.0628882769239914
"695",-0.0217698180899293
"696",-0.0188894040169496
"697",0.0470970895376441
"698",-0.00779648706803298
"699",-0.00306101126596916
"700",0.0237703071860023
"701",0.0181104760087832
"702",0.0124974417768081
"703",0.0255922110703768
"704",0.0283685769885083
"705",-0.0154058002509161
"706",0.0272497012871919
