,0
270,-0.55035394
271,-0.22627759
272,-0.49284965
273,0.3784504
274,-0.3511995
275,-0.58501536
276,-0.0800325
277,0.116629444
278,-0.5476614
279,0.2294833
280,0.6146339
281,-0.036749505
282,0.16759753
283,0.12594834
284,-0.22922531
285,-0.18050161
286,-0.14526245
287,-0.16288462
288,-0.13686514
289,0.17509332
290,-0.1461271
291,-0.3290083
292,-0.15632954
293,-0.20718974
294,-0.09884237
295,-0.20203649
296,0.15206099
297,0.68261456
298,-0.27334467
299,0.40098354
300,0.36934695
301,-0.24262327
302,-0.18728912
303,0.34633714
304,-0.66025406
305,-0.16257612
306,-0.508567
307,0.015740015
308,-0.89397955
309,-0.077173434
310,-0.04172956
311,0.72623897
312,-0.054573234
313,-0.30299357
314,-0.3400783
315,-0.075365946
316,-0.42803246
317,0.14978424
318,-0.027481697
319,-0.62792325
320,-0.12899181
321,-0.35000035
322,0.001984261
323,-0.3098846
324,-0.50725937
325,0.5343362
326,0.2553991
327,-0.18193987
328,0.35207853
329,-0.016261645
330,0.101862215
331,-0.31855354
332,0.42717558
333,-0.21317536
334,0.20052573
335,0.27604306
336,-0.5124636
337,-0.3927557
338,-0.6194719
339,-0.2539992
340,-0.23463213
341,-0.26126674
342,0.021904014
343,-0.3493189
344,0.08112883
345,-0.25102827
346,0.36992416
347,0.06102518
348,0.26732075
349,-0.016587697
350,-0.19788831
351,-0.3673762
352,0.73965013
353,-0.056265615
354,-0.6864784
355,-0.27306756
356,0.51380306
357,0.028443098
358,-0.21966055
359,-0.49307916
360,-0.19480883
361,-1.0723006
362,0.4129403
363,-0.37202263
364,-0.3188865
365,-0.03124674
366,-0.46056548
367,0.371247
368,-0.14113241
369,-0.31529126
370,-0.36000043
371,-0.3609464
372,0.4448604
373,-0.24653217
374,-0.09287606
375,0.37055302
376,-0.05366131
377,0.090938844
378,-0.029897656
379,-0.16530064
380,1.2097763
381,-0.626058
382,0.14208677
383,-0.26279157
384,-0.46100992
385,0.27445582
386,-0.5015537
387,-0.31440413
388,-0.28682277
389,-0.08333066
390,-0.34797728
391,-0.8235911
392,-0.07102549
393,-0.18714455
394,-0.13560313
395,0.33926916
396,0.09185908
397,0.24560374
398,-0.67292035
399,-0.12286497
400,-0.5572758
401,0.31444407
402,0.34309515
403,-0.39801723
404,-0.22320896
405,-1.2099541
406,-0.4410481
407,0.07271118
408,-0.18563044
409,-0.3859182
410,-0.27239424
411,0.10143969
412,0.3346747
413,-0.15066841
414,-0.37390888
415,-0.22610685
416,-0.107510254
417,-0.26533404
418,-0.015401393
419,-0.2360645
420,-0.04300177
421,-0.15295923
422,0.09080013
423,-0.41136461
424,-0.47902438
425,0.16185138
426,0.04009535
427,0.093127124
428,-0.53092617
429,-0.44743133
430,0.8973726
431,-0.39327496
432,0.688728
433,0.36145478
434,-0.027245201
435,-0.40460575
436,-0.04326937
437,-0.38172075
438,-0.5829735
439,0.11947859
440,0.49385262
441,-0.09349464
442,0.6854067
443,-0.63381195
444,-0.3873273
445,-0.094068944
446,1.3579863
447,-0.32492673
448,-0.2804633
449,-0.12983435
450,-0.36255717
451,-0.5222073
452,0.56231725
453,0.16223788
454,0.20411333
455,0.3522703
456,-1.2108221
457,-0.38307905
458,0.102872394
459,-0.09683721
460,-0.16784139
461,0.81540465
462,-1.0632485
463,-0.34345844
464,-0.7663325
465,0.01817283
466,-0.44929042
467,0.31642145
468,-0.33403972
469,-0.12181989
470,-0.11698533
471,-0.047745325
472,0.109587066
473,0.5403923
474,0.6679696
475,-0.09579954
476,-0.39929914
477,-0.3967284
478,0.5855874
479,0.000390023
480,0.3896905
