,0
566,0.09808211
567,-1.4417565
568,0.13120165
569,-1.8154575
570,-1.5612247
571,0.6826578
572,0.4543727
573,0.45681557
574,-0.2939219
575,0.77103114
576,-1.2870768
577,0.43227306
578,1.2569176
579,0.9161179
580,1.0945886
581,-0.53769886
582,1.1804318
583,0.98755264
584,-1.0976025
585,0.41788608
586,-2.111546
587,0.9862621
588,0.7095348
589,-0.14587885
590,0.7747288
591,-0.05761804
592,0.85050356
593,-1.1119155
594,-0.7811786
595,-0.27670813
596,-0.051698502
597,0.96678853
598,-1.2473339
599,0.29061276
600,0.661461
601,0.45812714
602,1.1152939
603,1.0222713
604,0.5688591
605,-0.90851176
606,-1.0853537
607,-1.1864249
608,1.1247464
609,0.21990158
610,1.260238
611,-1.2212896
612,0.6159675
613,0.7569008
614,-0.7789667
615,1.0254604
616,0.5912738
617,1.0759192
618,1.6236991
619,0.5109817
620,-1.7102907
621,0.8397566
622,0.9538858
623,0.59293604
624,1.1844109
625,0.56407917
626,-0.62898976
627,-0.59145725
628,-0.07448089
629,-0.92547786
630,0.7864889
631,-0.4028036
632,0.7812433
633,0.2908345
634,-0.19711757
635,-1.2764332
636,1.0008531
637,0.8586518
638,-1.6194221
639,-1.3811688
640,-0.12982906
641,0.82075804
642,0.5705178
643,-0.6425208
644,0.6130625
645,0.59783375
646,1.342758
647,-2.1935415
648,-1.2514697
649,0.59550893
650,0.90435284
651,-2.1184504
652,0.6019198
653,-0.542429
654,0.62946796
655,0.3818612
656,0.4616323
657,-0.45986477
658,0.4103196
659,1.1762998
660,0.58344233
661,0.8448695
662,0.8537206
663,0.7735305
664,1.0018581
665,-0.024259735
666,-1.0411726
667,0.53451324
668,0.053502228
669,0.7639005
670,0.613591
671,0.66648793
672,1.2596061
673,0.91797566
674,0.5717387
675,0.92001843
676,0.6648525
677,1.5874912
678,-1.4918132
679,0.65022326
680,-0.8761364
681,0.704927
682,-0.28413853
683,0.34652114
684,0.9463848
685,0.45170647
686,-1.3106406
687,-1.1837122
688,0.21267287
689,-0.097305685
690,0.48670357
691,-0.95733124
692,-1.1830117
693,0.68741655
694,0.5270319
695,-1.4489954
696,0.8552332
697,-0.09061748
698,0.54035187
699,0.3754087
700,-1.195579
701,-1.2119179
702,0.63650346
703,0.7677444
704,-1.994582
705,0.6480416
