,0
494,-104.630226
495,-77.15449
496,-108.75881
497,-108.16663
498,-102.74231
499,-81.70372
500,-95.81261
501,-106.83099
502,-74.12434
503,-101.902115
504,-118.081406
505,-118.34692
506,-113.91106
507,-56.69349
508,-135.50037
509,-69.72895
510,-57.575195
511,-101.864204
512,-63.7659
513,-82.700066
514,-89.47324
515,-97.82801
516,-86.67031
517,-54.61583
518,-71.9758
519,-60.268406
520,-119.50576
521,-64.27635
522,-62.21617
523,-81.259514
524,-78.999855
525,-100.796005
526,-72.45956
527,-112.69616
528,-118.486275
529,-117.44781
530,-89.32192
531,-70.62423
532,-80.10086
533,-118.00379
534,-78.90984
535,-123.46978
536,-101.22304
537,-103.30016
538,-74.66604
539,-67.985085
540,-76.32033
541,-114.90597
542,-101.093124
543,-122.04087
544,-125.61528
545,-89.32192
546,-115.258835
547,-81.51688
548,-82.46436
549,-74.52062
550,-60.30161
551,-100.53533
552,-74.72292
553,-88.93333
554,-104.004234
555,-93.97757
556,-102.16825
557,-96.18465
558,-100.22786
559,-76.14399
560,-121.79528
561,-70.29211
562,-90.5848
563,-99.22972
564,-67.10618
565,-74.51077
566,-116.89768
567,-85.26489
568,-68.522835
569,-74.084145
570,-100.433
571,-77.593155
572,-69.4356
573,-84.404854
574,-74.430824
575,-102.016624
576,-95.096375
577,-62.21617
578,-113.22531
579,-108.01352
580,-78.57405
581,-85.21079
582,-114.76107
583,-125.505486
584,-76.64504
585,-99.116104
586,-127.37748
587,-77.71223
588,-140.02266
589,-116.37359
590,-109.502945
591,-125.342705
592,-111.165504
593,-123.48571
594,-80.64416
595,-103.78794
596,-116.988335
597,-66.06928
598,-72.44424
599,-59.067516
600,-77.68074
601,-67.28776
602,-83.28509
603,-104.8136
604,-80.47616
605,-74.53233
606,-122.91038
607,-111.37185
608,-73.33156
609,-134.70845
610,-113.40361
611,-103.64744
612,-55.999485
613,-91.51113
614,-100.29777
615,-100.8108
616,-93.012634
617,-117.27749
618,-119.640495
619,-100.62084
620,-81.69689
621,-103.26394
622,-86.46306
623,-108.80183
624,-89.305664
625,-107.80961
626,-83.20487
627,-70.108025
628,-70.55651
629,-90.904305
630,-112.06338
631,-106.40804
632,-98.76604
633,-80.58762
634,-116.60347
635,-114.717606
636,-99.41497
637,-112.57818
638,-85.694595
639,-85.036736
640,-74.21839
641,-100.41271
642,-87.27025
643,-121.37701
644,-60.86258
645,-107.21285
646,-85.965416
647,-113.05747
648,-113.15215
649,-110.28901
650,-68.40099
651,-90.50611
652,-74.24055
653,-61.638504
654,-77.92623
655,-99.66953
656,-113.99433
657,-111.21145
658,-126.72798
659,-108.01223
660,-81.82046
661,-97.847435
662,-104.11143
663,-119.77362
664,-75.622696
665,-74.06722
666,-74.52062
667,-74.52062
668,-124.11848
669,-106.23531
670,-115.65453
671,-71.34078
672,-98.80484
673,-84.75611
674,-79.97224
675,-80.86688
676,-104.39753
677,-72.008545
678,-71.24053
679,-97.156975
680,-110.40942
681,-87.04569
682,-66.75895
683,-122.46834
684,-86.19638
685,-121.975
686,-79.53498
687,-120.88842
688,-74.26988
689,-80.49171
690,-113.091354
691,-77.87124
692,-81.11738
693,-71.69752
694,-84.88178
695,-99.957375
696,-115.91704
697,-89.30271
698,-90.1869
699,-118.50558
700,-122.56591
701,-92.75883
702,-74.47114
703,-91.40728
704,-66.14091
705,-90.345375
706,-84.1901
707,-105.47223
708,-109.81263
709,-116.04103
710,-109.05843
711,-88.92864
712,-109.33989
713,-74.06722
714,-80.182945
715,-67.06879
716,-113.285706
717,-63.133247
718,-130.49254
719,-76.2278
720,-65.67421
721,-87.59199
722,-105.115204
723,-79.6686
724,-102.04027
725,-102.78913
726,-119.10614
727,-85.079765
728,-77.9407
729,-140.94421
730,-66.73597
731,-84.70515
732,-72.93836
733,-77.731834
734,-125.66918
735,-53.091488
736,-93.29916
737,-89.24843
738,-109.003914
739,-71.81248
740,-91.16178
741,-113.47866
742,-125.24785
743,-104.32811
744,-85.562035
745,-94.48951
746,-96.98638
747,-102.06657
748,-78.042885
749,-105.07436
750,-66.03589
751,-111.74525
752,-105.69526
753,-94.848206
754,-98.21523
755,-74.24929
756,-92.92191
757,-83.30504
758,-114.4315
759,-74.006325
760,-103.22367
761,-74.52062
762,-115.78593
763,-74.006325
764,-66.58271
765,-74.843796
766,-72.20023
767,-120.709404
768,-118.74665
769,-95.925285
770,-101.6113
771,-96.947395
772,-83.53782
773,-99.998634
774,-130.05704
775,-104.66833
776,-74.29025
777,-89.779686
778,-79.422516
779,-104.58136
780,-96.806755
781,-67.00118
782,-107.80961
783,-65.128914
784,-75.2994
785,-84.60198
786,-97.50352
787,-80.29563
788,-107.49954
789,-107.511116
790,-74.08655
791,-82.018745
792,-104.31992
793,-60.590733
794,-93.459114
795,-115.4587
796,-77.619125
797,-117.345146
798,-110.96875
799,-85.15078
800,-110.84245
801,-120.15453
802,-116.86243
803,-105.62522
804,-62.34907
805,-73.97127
806,-66.61049
807,-98.78352
808,-99.20242
809,-72.20136
810,-117.51963
811,-79.422516
812,-89.99288
813,-92.384026
814,-84.358376
815,-119.80958
816,-57.252373
817,-90.8359
818,-79.20902
819,-109.572
820,-116.83483
821,-71.12896
822,-131.58243
823,-61.477127
824,-106.915825
825,-82.422615
826,-100.4634
827,-72.219826
828,-73.58655
829,-116.68332
830,-76.85242
831,-81.93331
832,-107.20753
833,-120.30515
834,-104.89074
835,-78.9764
836,-116.83906
837,-85.23426
838,-74.24929
839,-93.55302
840,-119.58428
841,-87.38293
842,-79.84509
843,-90.22268
844,-129.36577
845,-79.23605
846,-72.64985
847,-83.74642
848,-113.336754
849,-101.71984
850,-89.800575
851,-100.511345
852,-85.25815
853,-111.98928
854,-116.277885
855,-76.07586
856,-74.066826
857,-92.515686
858,-85.17678
859,-89.88929
860,-115.336815
861,-103.7268
862,-84.9243
863,-89.234215
864,-67.00118
865,-115.05077
866,-63.201508
867,-82.1778
868,-71.79462
869,-96.78384
870,-110.93737
871,-101.128334
872,-89.20109
873,-74.26988
874,-84.22184
875,-70.44257
876,-102.24328
877,-84.96693
878,-107.04853
879,-107.80858
880,-113.15453
881,-56.630486
882,-73.720566
883,-89.407295
884,-64.18035
885,-106.5858
886,-121.298134
887,-115.138306
888,-99.23669
889,-102.60843
890,-75.10694
891,-114.57332
892,-118.070915
893,-101.10873
894,-104.64657
895,-72.852196
896,-122.309395
897,-67.19285
898,-110.368065
899,-109.66361
900,-106.24287
901,-87.30393
902,-62.595764
903,-108.407814
904,-115.801674
905,-102.58537
906,-105.041534
907,-67.85131
908,-83.2653
909,-90.82251
910,-65.12606
911,-99.08267
912,-105.01071
913,-113.46303
914,-74.52062
915,-71.36162
916,-85.64703
917,-115.93724
918,-122.541565
919,-62.449738
920,-104.75934
921,-73.95162
922,-85.334694
923,-80.49186
924,-70.527054
925,-107.314514
926,-126.27247
927,-77.82986
928,-107.724625
929,-121.27219
930,-85.26298
931,-62.679977
932,-61.62296
933,-117.08601
934,-122.80819
935,-89.02583
936,-112.96416
937,-112.43449
938,-93.632515
939,-97.3346
940,-93.02715
941,-80.29259
942,-73.106186
943,-84.569435
944,-67.25802
945,-83.48724
946,-108.01952
947,-113.534874
948,-106.77133
949,-108.43805
950,-89.579445
951,-85.16265
952,-90.19219
953,-103.16855
954,-94.44484
955,-106.915825
956,-104.74768
957,-102.87094
958,-114.14033
959,-109.02845
960,-113.083824
961,-67.54248
962,-101.773865
963,-84.81248
964,-116.19936
965,-108.18214
966,-113.49676
967,-84.509186
968,-97.59323
969,-110.429695
970,-92.06043
971,-118.24848
972,-87.863304
973,-62.183006
974,-63.634304
975,-100.56541
976,-78.689926
977,-105.455696
978,-104.71192
979,-113.99768
980,-98.77221
981,-115.83199
982,-85.64622
983,-112.16473
984,-55.663033
985,-75.55482
986,-58.63868
987,-119.93715
988,-114.86024
989,-74.795334
990,-86.84458
991,-71.313736
992,-102.261086
993,-99.95264
994,-81.51688
995,-61.056988
996,-80.484535
997,-120.984
998,-116.723
999,-72.44402
1000,-99.80844
1001,-75.288704
1002,-92.81272
1003,-101.187195
1004,-74.06722
1005,-108.890434
1006,-89.01771
1007,-76.21548
1008,-76.95693
1009,-99.26422
1010,-99.62075
1011,-106.364174
1012,-128.42067
1013,-89.65897
1014,-97.81026
1015,-71.80048
1016,-102.74369
1017,-62.9347
1018,-110.386284
1019,-83.00663
1020,-100.50977
1021,-109.3261
1022,-70.8401
1023,-107.15513
1024,-119.64655
1025,-119.0508
1026,-114.79079
1027,-118.57765
1028,-79.00645
1029,-104.004234
1030,-117.10209
1031,-90.996475
1032,-88.978676
1033,-74.006325
1034,-112.16408
1035,-65.88054
1036,-65.7225
1037,-92.22155
1038,-123.46978
1039,-101.889336
1040,-70.819725
1041,-80.55511
1042,-122.12705
1043,-108.17494
1044,-114.81602
1045,-79.324196
1046,-109.34461
1047,-119.51426
1048,-93.97398
1049,-73.95162
1050,-79.62124
1051,-106.71551
1052,-113.446976
1053,-125.51064
1054,-114.897316
1055,-81.11597
1056,-97.16782
1057,-82.42614
1058,-111.03875
1059,-72.87568
1060,-91.66709
1061,-97.5812
1062,-66.91541
1063,-119.563
1064,-116.327614
1065,-120.20625
1066,-57.906155
1067,-111.165504
1068,-74.24929
1069,-94.645836
1070,-120.8356
1071,-73.11769
1072,-90.09863
1073,-101.3959
1074,-109.66361
1075,-73.93749
1076,-76.82517
1077,-92.57923
1078,-81.02451
1079,-100.21046
1080,-85.415306
1081,-80.338196
1082,-94.35529
1083,-113.80666
1084,-90.44178
1085,-80.7875
1086,-106.53712
1087,-110.61883
1088,-63.000214
1089,-80.46944
1090,-72.19615
1091,-80.82853
1092,-77.18402
1093,-96.14701
1094,-102.24328
1095,-104.9913
1096,-84.76711
1097,-80.65634
1098,-122.87019
1099,-107.80961
1100,-69.07758
1101,-85.82111
1102,-79.89312
1103,-81.28303
1104,-74.22879
1105,-85.677826
1106,-100.92866
1107,-106.127556
1108,-81.02451
1109,-54.24575
1110,-100.9126
1111,-72.35085
1112,-98.26658
1113,-99.936714
1114,-82.85345
1115,-118.58583
1116,-80.522255
1117,-127.38863
1118,-108.722374
1119,-120.92954
1120,-108.01352
1121,-74.4811
1122,-118.92954
1123,-115.97315
1124,-119.334465
1125,-79.21726
1126,-99.76556
1127,-100.44322
1128,-85.846954
1129,-118.65017
1130,-65.35568
1131,-109.97899
1132,-101.23582
1133,-95.9044
1134,-110.50442
1135,-85.51371
1136,-113.06819
1137,-71.872536
1138,-74.52062
1139,-108.05343
1140,-106.02096
1141,-84.9518
1142,-73.95162
1143,-124.745636
1144,-113.47704
1145,-91.16174
1146,-117.09928
1147,-81.231285
1148,-57.01601
1149,-87.83506
1150,-118.39783
1151,-103.99439
1152,-71.9894
1153,-105.38958
1154,-74.03886
1155,-112.73159
1156,-75.580864
1157,-84.462975
1158,-118.45131
1159,-86.20345
1160,-118.159874
1161,-74.30042
1162,-72.55941
1163,-87.36424
1164,-65.94571
1165,-84.45206
1166,-96.52867
1167,-112.18557
1168,-86.29421
1169,-93.92475
1170,-80.191444
1171,-87.91771
1172,-107.90266
1173,-102.428276
1174,-102.24328
1175,-100.45576
1176,-126.92947
1177,-115.28654
1178,-121.48827
1179,-106.22432
1180,-123.53042
1181,-81.19878
1182,-74.52062
1183,-83.642685
1184,-95.09948
1185,-103.1816
1186,-121.888794
1187,-107.131966
1188,-77.66114
1189,-70.53918
1190,-97.89364
1191,-71.77773
1192,-118.92108
1193,-109.40407
1194,-81.855255
1195,-73.564156
1196,-97.955605
1197,-122.03811
1198,-105.42578
1199,-90.60291
1200,-117.44642
1201,-85.634605
1202,-78.6673
1203,-96.83236
1204,-71.5785
1205,-60.590733
1206,-73.29755
1207,-126.69625
1208,-104.2269
1209,-109.49748
1210,-72.66434
1211,-76.00699
1212,-85.81417
1213,-68.35014
1214,-65.17946
1215,-85.16741
1216,-104.2237
1217,-116.874306
1218,-80.7875
1219,-109.66361
1220,-94.20023
1221,-68.37821
1222,-114.41456
1223,-71.879616
1224,-75.72547
1225,-98.21523
1226,-104.747215
1227,-103.624146
1228,-84.72804
1229,-128.8238
1230,-77.72089
1231,-71.48817
1232,-97.50616
1233,-74.368706
1234,-106.83138
1235,-75.6287
1236,-96.653694
1237,-87.001686
1238,-111.85011
1239,-90.82251
1240,-121.569664
1241,-89.863976
1242,-104.21307
1243,-116.702675
1244,-85.28206
1245,-107.80961
1246,-114.1847
1247,-114.53865
1248,-126.940155
1249,-127.0021
1250,-72.23207
1251,-71.21961
1252,-116.924065
1253,-107.92955
1254,-119.68545
1255,-84.79384
1256,-86.08816
1257,-53.718086
1258,-66.376656
1259,-62.595764
1260,-71.45766
1261,-95.31533
1262,-88.86971
1263,-95.33088
1264,-110.07648
1265,-109.21497
1266,-112.155815
1267,-91.26803
1268,-81.92678
1269,-84.80976
1270,-116.83906
1271,-74.44123
1272,-78.17402
1273,-100.20588
1274,-112.49701
1275,-78.689926
1276,-60.322212
1277,-100.42812
1278,-66.91541
1279,-81.944176
1280,-81.02451
1281,-91.75791
1282,-97.66331
1283,-111.82651
1284,-72.17836
1285,-84.553116
1286,-113.16442
1287,-78.4042
1288,-70.44636
1289,-95.01987
1290,-108.26296
1291,-118.84903
1292,-92.69882
1293,-91.00756
1294,-108.79797
1295,-120.97005
1296,-94.76228
1297,-107.60145
1298,-92.515686
1299,-56.925556
1300,-110.33762
1301,-85.46614
1302,-113.05239
1303,-86.536545
1304,-116.18235
1305,-60.706192
1306,-75.81681
1307,-67.10618
1308,-93.62084
1309,-90.71917
1310,-89.59012
1311,-103.34876
1312,-121.057594
1313,-130.07446
1314,-119.03458
1315,-67.98612
1316,-109.73018
1317,-76.50666
1318,-92.19692
1319,-88.51116
1320,-79.97224
1321,-99.27066
1322,-99.900475
1323,-83.62216
1324,-109.81876
1325,-62.648186
1326,-112.33503
1327,-84.369225
1328,-121.989944
1329,-81.44282
1330,-62.045033
1331,-67.964195
1332,-99.785866
1333,-91.16174
1334,-85.58061
1335,-72.17997
1336,-68.838036
1337,-85.51126
1338,-104.52291
1339,-110.01571
1340,-75.35429
1341,-91.27606
1342,-105.303444
1343,-92.53562
1344,-125.57404
1345,-110.19677
1346,-81.259514
1347,-93.25603
1348,-105.32369
1349,-73.4967
1350,-77.385994
1351,-110.41481
1352,-69.42184
1353,-71.49283
1354,-81.104576
1355,-81.14217
1356,-80.24964
1357,-128.8238
1358,-84.60754
1359,-82.56797
1360,-114.67179
1361,-56.197853
1362,-74.52062
1363,-117.73195
1364,-131.56522
1365,-114.2431
1366,-104.2269
1367,-72.15011
1368,-105.47223
1369,-119.33183
1370,-109.77678
1371,-109.62915
1372,-75.768684
1373,-81.29858
1374,-111.27113
1375,-61.160366
1376,-100.13087
1377,-97.55111
1378,-80.832344
1379,-107.6354
1380,-74.47114
1381,-103.99753
1382,-78.92448
1383,-78.28817
1384,-114.84092
1385,-81.86452
1386,-103.7593
1387,-97.965546
1388,-73.95162
1389,-81.14217
1390,-111.42397
1391,-66.479805
1392,-85.305916
1393,-85.98365
1394,-102.103
1395,-102.24328
1396,-131.15215
1397,-112.93777
1398,-69.72763
1399,-77.07765
1400,-127.16415
1401,-120.45048
1402,-94.55422
1403,-59.133736
1404,-133.83534
1405,-83.36501
1406,-84.77596
1407,-83.91191
1408,-118.76664
1409,-82.57304
1410,-74.51563
1411,-116.710655
1412,-74.587364
1413,-54.180008
1414,-81.94961
1415,-109.57956
1416,-102.98876
1417,-87.00349
1418,-113.78706
1419,-116.36626
1420,-78.08478
1421,-102.7878
1422,-108.13242
1423,-102.487175
1424,-106.31403
1425,-59.814606
1426,-83.08551
1427,-55.95013
1428,-81.70995
1429,-73.496346
1430,-73.99818
1431,-74.47164
1432,-87.26513
1433,-121.99487
1434,-97.55111
1435,-96.096695
1436,-121.03574
1437,-96.16044
1438,-98.039955
1439,-54.61583
1440,-114.968
1441,-61.899857
1442,-80.97995
1443,-107.15136
1444,-73.5521
1445,-108.70261
1446,-100.07128
1447,-105.07543
1448,-102.237076
1449,-116.6023
1450,-108.26296
1451,-79.193085
1452,-74.42111
1453,-96.99004
1454,-94.280594
1455,-109.36945
1456,-75.09911
1457,-70.41746
1458,-77.62971
1459,-85.25815
1460,-73.06568
1461,-94.94506
1462,-90.144485
1463,-84.95941
1464,-81.07164
1465,-108.19378
1466,-82.3083
1467,-80.97727
1468,-75.19667
1469,-107.432106
1470,-52.43459
1471,-80.93
1472,-81.674965
1473,-100.50185
1474,-112.02513
1475,-109.93623
1476,-125.43604
1477,-74.15912
1478,-75.43345
1479,-123.55927
1480,-77.00902
1481,-115.866104
1482,-80.604164
1483,-80.70602
1484,-107.786606
1485,-86.98539
1486,-97.44504
1487,-106.80276
1488,-67.78238
1489,-66.12733
1490,-84.93811
1491,-107.64706
1492,-107.46975
1493,-110.315254
1494,-107.845146
1495,-75.55482
1496,-116.24673
1497,-104.455864
1498,-112.69285
1499,-104.18505
1500,-110.57378
1501,-113.285706
1502,-76.38651
1503,-59.62348
1504,-81.82046
1505,-75.70372
1506,-78.08748
1507,-119.18764
1508,-80.64666
1509,-77.4301
1510,-84.66222
1511,-85.94363
1512,-101.47156
1513,-70.60218
1514,-80.604164
1515,-107.74774
1516,-107.49954
1517,-111.77
1518,-91.00453
1519,-81.42309
1520,-67.10618
1521,-100.22365
1522,-90.91418
1523,-89.381035
1524,-94.14069
1525,-109.45572
1526,-80.832344
1527,-72.508705
1528,-104.63026
1529,-62.81745
1530,-113.072105
1531,-110.84245
1532,-127.04144
1533,-90.284805
1534,-85.25815
1535,-120.774734
1536,-67.31628
1537,-74.06722
1538,-109.3592
1539,-79.468956
1540,-97.03999
1541,-97.54173
1542,-118.146416
1543,-116.18232
1544,-82.46436
1545,-107.03252
1546,-83.387314
1547,-90.11915
1548,-85.390686
1549,-118.97881
1550,-116.83906
1551,-97.81026
1552,-96.78384
1553,-120.19309
1554,-84.03843
1555,-105.728424
1556,-59.55992
1557,-64.648796
1558,-83.16349
1559,-102.37641
1560,-74.24929
1561,-76.99805
1562,-102.24328
1563,-123.20084
1564,-74.06722
1565,-92.69882
1566,-113.76484
1567,-85.86538
1568,-118.63314
1569,-104.54416
1570,-103.24871
1571,-87.166695
1572,-125.372375
1573,-87.191536
1574,-87.28058
1575,-104.00527
1576,-100.26357
1577,-86.18866
1578,-97.82325
1579,-105.38633
1580,-101.04246
1581,-115.631615
1582,-81.93273
1583,-66.70728
1584,-74.6429
1585,-120.227684
1586,-112.63585
1587,-110.9055
1588,-67.32848
1589,-113.944466
1590,-103.734474
1591,-83.179634
1592,-95.289894
1593,-81.53559
1594,-96.191475
1595,-128.82564
1596,-112.16543
1597,-67.00118
1598,-85.42748
1599,-119.65415
1600,-85.83844
1601,-101.75516
1602,-75.7554
1603,-105.35276
1604,-99.406334
1605,-89.85975
1606,-101.4083
1607,-79.54544
1608,-65.48627
1609,-115.36279
1610,-71.11563
1611,-81.73241
1612,-80.64666
1613,-66.69984
1614,-77.79563
1615,-81.095146
1616,-75.99262
1617,-114.46985
1618,-72.13029
1619,-91.23458
1620,-71.81785
1621,-88.35659
1622,-107.97262
1623,-100.41271
1624,-78.571106
1625,-113.425095
1626,-74.427155
1627,-80.09784
1628,-87.546906
1629,-68.44046
1630,-61.135593
1631,-74.50091
1632,-106.9208
1633,-113.64932
1634,-70.57641
1635,-69.361465
1636,-73.89618
1637,-85.001976
1638,-102.38498
1639,-71.912964
1640,-113.41743
1641,-114.6161
1642,-72.02996
1643,-65.22771
1644,-120.80598
1645,-76.3448
1646,-99.46116
1647,-100.1128
1648,-72.02044
1649,-112.41288
1650,-100.60054
1651,-116.331245
1652,-122.45498
1653,-86.89939
1654,-62.667374
1655,-73.97127
1656,-102.866646
1657,-69.30537
1658,-87.26513
1659,-81.82046
1660,-85.58909
1661,-90.09983
1662,-86.381996
1663,-74.42111
1664,-73.36747
1665,-81.617805
