,0
390,-0.8679447
391,-0.9982049
392,0.9514641
393,-0.9999737
394,-0.9953262
395,-0.3037781
396,0.69279385
397,-1.0
398,-0.99999994
399,0.34519023
400,-0.9999947
401,-0.99999994
402,0.99147886
403,-1.0
404,0.6779061
405,-0.82529116
406,-0.99640805
407,-1.0
408,-0.9999994
409,-0.99806964
410,-0.9999037
411,-0.897187
412,-0.9999978
413,-1.0
414,-0.83059794
415,-0.99937654
416,-0.8482184
417,-0.9701256
418,0.6585234
419,0.7489996
420,-0.99952024
421,0.57077473
422,-0.9999977
423,-0.95174587
424,0.48006302
425,-0.9995392
426,0.903288
427,-0.9999643
428,0.5635551
429,-1.0
430,0.71976906
431,-0.9974595
432,-0.99919254
433,0.47813258
434,0.579465
435,-0.9994837
436,-0.95772845
437,0.47487777
438,-0.9995866
439,-0.9999953
440,-0.99999994
441,-0.8782811
442,-0.99998885
443,-1.0
444,-0.99999905
445,0.48065174
446,0.8654448
447,-0.37751502
448,-0.95667964
449,0.24128659
450,-0.9940226
451,-0.98704827
452,0.18212105
453,0.66147256
454,0.44266048
455,-0.9364019
456,0.2723062
457,0.8596523
458,0.68248904
459,-0.99999994
460,0.695104
461,-0.9928114
462,-0.9995192
463,0.26662412
464,-0.99999774
465,0.44364214
466,-0.99999934
467,-0.9999998
468,-0.9966472
469,-0.99987274
470,-0.9356763
471,-0.88909423
472,0.65189415
473,0.056886613
474,-0.99913496
475,0.27667397
476,-0.9999992
477,-0.49267438
478,0.72724926
479,-0.9982275
480,-0.9972941
481,-0.9849404
482,-0.9977277
483,0.6573304
484,0.6285431
485,-0.88388777
486,-0.99703795
487,-0.99987453
488,0.91061825
489,0.71064156
490,-0.9999787
491,-0.990479
492,-0.99940026
493,0.537897
494,-0.9970613
495,-0.3050211
496,-0.99331367
497,-0.999106
498,-0.99994385
499,0.6288772
500,0.07491133
501,-0.8805562
502,0.69626933
503,-0.99999833
504,-1.0
505,-0.9999219
506,-0.9771933
507,0.87933755
508,-0.99999917
509,0.9885539
510,0.29479685
511,-0.9063452
512,-0.38424498
513,-0.9998773
514,-0.5295732
515,0.9067676
516,0.5105191
517,0.98790306
518,0.35178205
519,0.5972517
520,-0.9997838
521,0.91323715
522,0.83782727
523,-0.92182446
524,0.20563231
525,-0.9999999
526,0.89072114
527,-0.83576584
528,-0.9999985
529,-0.964807
530,0.37552956
531,0.2602153
532,-0.32311246
533,-1.0
534,0.6084565
535,-1.0
536,0.15245399
537,-0.99988693
538,0.114267744
539,0.36576897
540,0.5579361
541,-0.99982893
542,-0.98127013
543,-0.90848243
544,-0.99999547
545,0.37552956
546,-0.99991095
547,0.5072805
548,0.57390356
549,0.6325085
550,0.6434105
551,-0.92762893
552,0.69703907
553,0.35124898
554,-0.9999938
555,-0.92528725
556,-0.9999679
557,-0.06579047
558,-0.99577326
559,0.7751735
560,-0.99999994
561,0.7899394
562,-0.99175006
563,-0.4336741
564,0.20713635
565,0.63431436
566,-0.9999751
567,0.06559669
568,0.8932142
569,0.4003726
570,-0.9192724
571,0.69341123
572,0.77958494
573,-0.9999821
574,0.18514167
575,-1.0
576,-0.9880442
577,0.83782727
578,-0.8639575
579,-0.99975836
580,0.8251963
581,0.4583033
582,-0.8575923
583,-1.0
584,0.81172365
585,-0.6709284
586,-0.9999894
587,0.81039137
588,-0.999999
589,-0.9999924
590,-0.99724054
591,-0.9999937
592,-0.9999908
593,-0.9999821
594,0.68016684
595,-0.9997403
596,-0.99990755
597,0.9267505
598,0.8424622
599,0.60938543
600,0.8097604
601,0.91567266
602,0.74524736
603,-0.9999995
604,-0.59902126
605,0.58845836
606,-0.9840027
607,-1.0
608,0.803874
609,-0.999997
610,-0.9778765
611,-0.99849427
612,0.99273
613,-0.15563007
614,-0.99730855
615,-0.9999083
616,-0.9999979
617,-0.9999274
618,-0.96748143
619,-0.99999917
620,0.57317793
621,-0.9813847
622,0.51576674
623,-0.9894485
624,-0.9865758
625,-0.99917734
626,0.42465514
627,0.6494822
628,0.1824343
629,-0.99999464
630,-0.9999966
631,-0.88904786
632,-0.993169
633,0.688364
634,-0.9999997
635,-0.992445
636,-0.5800185
637,-0.99981606
638,0.4093202
639,0.240677
640,0.6827976
641,-0.9261686
642,0.5890219
643,-0.99935853
644,0.7301573
645,-0.9991333
646,0.4225601
647,-0.9891718
648,-0.94649786
649,-0.6493016
650,0.42228705
651,0.48480058
652,0.66785455
653,0.54639083
654,0.04195351
655,-0.9986052
656,-0.9990174
657,-0.94803554
658,-0.9999955
659,-0.96256906
660,0.6500763
661,-0.99674284
662,-0.99999917
663,-0.9999994
664,0.7850417
665,0.69729674
666,0.6325085
667,0.6325085
668,-0.99989456
669,-0.99638754
670,-0.99999994
671,0.34957856
672,-0.99404603
673,0.4195759
674,-0.9938591
675,0.7710372
676,-0.99999976
677,0.45045722
678,0.8873316
679,-0.9968762
680,-0.9999821
681,-0.093174465
682,0.8362686
683,-0.904792
684,-0.025650803
685,-0.8036951
686,0.50867224
687,-0.9999548
688,0.67498773
689,-0.06581931
690,-0.9971564
691,0.8556215
692,-0.86593485
693,0.19243519
694,0.40032873
695,-0.99999803
696,-0.96737707
697,0.55189896
698,0.81389195
699,-1.0
700,-0.9997928
701,0.5147217
702,0.6414528
703,-0.6509101
704,0.20980187
705,-0.29198527
706,0.7840121
707,-0.9978233
708,-0.9999545
709,-0.9999995
710,-0.90837604
711,0.36351937
712,-0.99345106
713,0.69729674
714,0.57275146
715,0.6975154
716,-1.0
717,0.7400591
718,-1.0
719,0.56534505
720,0.8818499
721,-0.43116206
722,-1.0
723,0.42631832
724,-0.9999519
725,-0.88013875
726,-0.9832845
727,0.25230184
728,0.46787125
729,-1.0
730,0.53852636
731,-0.8414236
732,0.10997437
733,0.8209117
734,-1.0
735,0.8010598
736,0.5501483
737,0.28949788
738,-0.97321117
739,-0.009613307
740,-0.7412102
741,-1.0
742,-0.99992585
743,-0.5049365
744,0.4621882
745,-1.0
746,-0.9996574
747,-0.91141045
748,0.56576294
749,-0.99875766
750,0.23436938
751,-0.99077755
752,-0.99999964
753,-0.99999976
754,-0.9971052
755,0.22172561
756,-0.9999411
757,-0.99997324
758,-0.9999995
759,0.71170425
760,-0.9945315
761,0.6325085
762,-0.95556855
763,0.71170425
764,0.83726513
765,0.85760385
766,0.6697389
767,-1.0
768,-0.83278924
769,-0.80483365
770,-0.9999308
771,-0.9998256
772,0.44364214
773,-0.99967194
774,-1.0
775,-1.0
776,0.67179894
777,0.938308
778,0.288184
779,-0.9972159
780,-0.9999992
781,0.45565343
782,-0.99917734
783,0.5842006
784,0.7793097
785,-0.99906003
786,-0.79894924
787,0.15932092
788,-0.9999213
789,-0.99998087
790,0.6856131
791,0.049259964
792,-0.512155
793,0.74776983
794,-0.9982499
795,-1.0
796,0.7986835
797,-0.8653531
798,-0.9899591
799,-0.8890668
800,-0.9506092
801,-0.99229604
802,-1.0
803,-0.9999997
804,0.5982765
805,0.27363288
806,0.9673355
807,-0.80326563
808,-0.900373
809,0.29598632
810,-0.9907289
811,0.288184
812,-0.10622258
813,-0.99660766
814,0.72035015
815,-0.99999845
816,0.88517815
817,-1.0
818,0.77650636
819,-0.9974038
820,-0.87073535
821,0.25489733
822,-0.99999994
823,0.7610279
824,-0.9998948
825,0.74643564
826,-0.99768513
827,0.29056948
828,0.6428418
829,-0.9853687
830,0.47717732
831,0.8432531
832,-0.9999811
833,-0.9834577
834,-0.99999064
835,0.14410107
836,-0.99937654
837,-0.9199123
838,0.22172561
839,-0.9999961
840,-0.9988021
841,0.3798836
842,0.6723136
843,0.52391243
844,-0.9999937
845,0.79656583
846,0.6642199
847,-0.9999229
848,-1.0
849,-0.9999999
850,0.07237397
851,-0.99855
852,-0.92803115
853,-0.98120415
854,-0.9999997
855,0.3937678
856,0.7039878
857,-0.94570386
858,0.114085615
859,0.53216964
860,-0.9999979
861,-0.99141437
862,-0.7915546
863,0.35480896
864,0.45565343
865,-1.0
866,0.9158834
867,0.5460041
868,0.8141687
869,-0.9818891
870,-0.9998877
871,-0.9745334
872,0.29158902
873,0.67498773
874,0.59915936
875,-0.8086697
876,-0.9999977
877,0.33304363
878,-0.72628295
879,-0.9575307
880,-1.0
881,0.98883885
882,0.73045546
883,-0.98672426
884,0.25964797
885,-0.99807423
886,-0.8305497
887,-0.98563933
888,-0.9983355
889,-0.9484391
890,0.58693993
891,-1.0
892,-0.999993
893,-0.97311085
894,-0.9101274
895,0.8293456
896,-0.8906454
897,0.19947264
898,-1.0
899,-0.98329544
900,-0.9999851
901,-0.99992824
902,0.59526426
903,-0.9999998
904,-0.95382935
905,-0.96276563
906,-0.99961966
907,0.9903479
908,0.08610809
909,-0.4638601
910,0.77124035
911,-0.99978554
912,-0.98148704
913,-0.9999999
914,0.6325085
915,0.08871113
916,0.2731083
917,-0.98316896
918,-0.88354284
919,0.4901826
920,-0.919626
921,0.7183453
922,0.09021581
923,0.25308025
924,-0.791421
925,-1.0
926,-0.9999407
927,0.34136888
928,-0.9970307
929,-0.8918668
930,-0.9296064
931,0.6569736
932,0.6690149
933,-1.0
934,-0.80840325
935,0.5164765
936,-0.99999446
937,-0.99997914
938,-1.0
939,-0.9999992
940,-0.6540153
941,0.72986007
942,0.5153264
943,-0.18879224
944,-0.26421946
945,0.31549793
946,-0.9140231
947,-1.0
948,-0.98188996
949,-0.9897155
950,0.49834263
951,-0.89359564
952,-0.9999884
953,-0.6628635
954,0.6332875
955,-0.9998948
956,-0.9999988
957,-0.8863433
958,-0.9576048
959,-0.99984413
960,-0.99866265
961,0.9362628
962,-0.3107935
963,0.3590764
964,-0.9882029
965,-0.99999815
966,-0.99990714
967,0.4702818
968,-0.93755007
969,-0.9486771
970,-0.79496014
971,-0.9426622
972,0.983709
973,0.53797823
974,0.5317921
975,-0.9999689
976,0.10777535
977,-0.99760264
978,-0.9999913
979,-0.99902624
980,-0.9999336
981,-1.0
982,0.48488665
983,-0.9999753
984,0.906246
985,0.85021394
986,0.8564966
987,-0.9999997
988,-0.9999953
989,0.8478735
990,-0.32503882
991,0.6542245
992,-0.9999963
993,-0.9989271
994,0.5072805
995,0.60045636
996,-0.39595848
997,-0.9999712
998,-0.99998134
999,0.8240024
1000,-0.9999869
1001,0.41058597
1002,0.60919297
1003,-0.9919074
1004,0.69729674
1005,-0.9999999
1006,0.005008924
1007,-0.69851416
1008,0.7977634
1009,-0.9013661
1010,-0.99998933
1011,-0.9999343
1012,-0.99880916
1013,-0.09246726
1014,-0.99835974
1015,0.5689409
1016,-0.77106863
1017,0.6495684
1018,-0.97265667
1019,0.0025608782
1020,0.09446991
1021,-0.9865521
1022,0.7139928
1023,-1.0
1024,-0.9841293
1025,-0.96621865
1026,-0.9998158
1027,-0.9963814
1028,0.7693355
1029,-0.9999938
1030,-0.97667813
1031,-0.9695609
1032,0.11350422
1033,0.71170425
1034,-0.99999994
1035,-0.589672
1036,0.85012674
1037,-0.3970055
1038,-1.0
1039,-0.9999987
1040,0.18039975
1041,-0.9760546
1042,-0.9999963
1043,-0.99991363
1044,-0.97242785
1045,0.28486037
1046,-0.45888567
1047,-0.9999997
1048,-0.92736256
1049,0.7183453
1050,0.39615867
1051,-0.33279118
1052,-0.99995595
1053,-0.9999354
1054,-0.90788954
1055,-0.99999756
1056,0.23489904
1057,0.53960764
1058,-0.9949799
1059,0.62955904
1060,-0.7342288
1061,-0.93999296
1062,0.92166585
1063,-0.88876027
1064,-0.9999767
1065,-0.9999982
1066,0.802773
1067,-0.9999908
1068,0.22172561
1069,-0.8097618
1070,-0.9999931
1071,0.18525265
1072,0.36063734
1073,-0.99994713
1074,-0.98329544
1075,0.658721
1076,0.6627059
1077,-0.92798734
1078,-0.82529116
1079,-0.9993859
1080,0.32622597
1081,0.48037368
1082,-0.98629284
1083,-0.7918471
1084,-0.99698645
1085,-0.6998325
1086,-0.9999997
1087,-0.99999225
1088,0.42417586
1089,0.12704027
1090,0.66653776
1091,0.6261255
1092,0.82795507
1093,0.1402107
1094,-0.9999977
1095,-0.99628884
1096,-0.2035241
1097,0.20278071
1098,-0.99999696
1099,-0.99917734
1100,-0.6078396
1101,0.41915423
1102,0.39039254
1103,-0.929699
1104,0.681255
1105,0.4449142
1106,-0.97852945
1107,-0.8953647
1108,-0.82529116
1109,0.2942722
1110,0.12098709
1111,0.59250885
1112,-0.22567232
1113,-0.9999843
1114,-0.59922886
1115,-0.95738435
1116,0.6997282
1117,-0.9569055
1118,-0.999695
1119,-0.80661327
1120,-0.99975836
1121,0.6396822
1122,-0.9994494
1123,-0.92991704
1124,-1.0
1125,-0.999997
1126,-0.99973416
1127,-0.9160426
1128,0.6321484
1129,-0.9976058
1130,0.015380868
1131,-0.9970095
1132,0.15190738
1133,0.08232341
1134,-0.9930433
1135,0.21910964
1136,-0.9953547
1137,0.64858943
1138,0.6325085
1139,-0.9985548
1140,-0.90353787
1141,-0.5051894
1142,0.7183453
1143,-0.9987391
1144,-0.99999917
1145,-0.7109001
1146,-0.9698729
1147,-0.9118124
1148,0.5713899
1149,0.06855248
1150,-0.79088
1151,-0.9398022
1152,0.79358196
1153,-0.9356763
1154,0.7076074
1155,-0.9908711
1156,0.50146055
1157,0.40383312
1158,-0.9999953
1159,0.014071043
1160,-0.86331964
1161,0.67019033
1162,0.73066485
1163,-0.7758652
1164,0.22331451
1165,0.85110456
1166,-0.99999964
1167,-0.8123316
1168,0.041906506
1169,-0.9999625
1170,0.76618457
1171,0.47478822
1172,-0.99614877
1173,-0.9999998
1174,-0.9999977
1175,-0.9027349
1176,-1.0
1177,-0.99889064
1178,-0.99999964
1179,-0.9958556
1180,-0.9999205
1181,-0.88013595
1182,0.6325085
1183,-0.20250423
1184,0.56108284
1185,-0.9999149
1186,-0.8941584
1187,-0.9999999
1188,0.35236895
1189,0.81868607
1190,-0.97406614
1191,0.91356516
1192,-0.9999957
1193,-0.99999964
1194,0.16636062
1195,0.55475223
1196,-0.9999844
1197,-0.845806
1198,-0.99999833
1199,-0.8959749
1200,-0.9275009
1201,-0.99765784
1202,0.08175695
1203,-0.9547556
1204,0.8817464
1205,0.74776983
1206,0.60587656
1207,-0.99998564
1208,-0.8441506
1209,-0.9999633
1210,0.4991908
1211,0.6128144
1212,0.4569658
1213,0.800386
1214,0.95526874
1215,-0.8953864
1216,-0.9786775
1217,-1.0
1218,-0.6998325
1219,-0.98329544
1220,-0.70515645
1221,-0.090496674
1222,-0.9999779
1223,0.71925896
1224,0.73185116
1225,-0.9971052
1226,-0.9999999
1227,-0.99998546
1228,0.50958854
1229,-1.0
1230,-0.832946
1231,0.8877587
1232,-0.956241
1233,0.19310321
1234,-0.9999978
1235,0.7071279
1236,-0.9999846
1237,-0.09387106
1238,-0.8216905
1239,-0.4638601
1240,-0.9999977
1241,-0.6131187
1242,-0.99773806
1243,-1.0
1244,-0.9357464
1245,-0.99917734
1246,-0.9936193
1247,-1.0
1248,-1.0
1249,-0.99999815
1250,0.280751
1251,0.50189376
1252,-0.99999964
1253,-1.0
1254,-1.0
1255,-0.9999929
1256,0.43448663
1257,0.9862624
1258,-0.9984192
1259,0.59526426
1260,0.8896785
1261,-0.8903363
1262,0.3599699
1263,-0.99521965
1264,-0.9995332
1265,-0.97918135
1266,-0.9887369
1267,0.5268288
1268,0.46944115
1269,0.3756683
1270,-0.99937654
1271,0.6467147
1272,-0.9289552
1273,-0.99994564
1274,-0.9998914
1275,0.10777535
1276,0.9561213
1277,-0.9949892
1278,0.92166585
1279,0.13933818
1280,-0.82529116
1281,-0.73815525
1282,0.2871812
1283,-0.81219596
1284,0.7812862
1285,0.565947
1286,-1.0
1287,0.8031596
1288,0.9151568
1289,-0.27323928
1290,-0.99773633
1291,-1.0
1292,-0.9137416
1293,0.28314996
1294,-0.99999994
1295,-0.999999
1296,-0.9999894
1297,-0.9998227
1298,-0.94570386
1299,0.63218325
1300,-0.99994457
1301,0.46696138
1302,-1.0
1303,0.5306073
1304,-0.99999994
1305,0.5944728
1306,0.8576262
1307,0.20713635
1308,-0.9999819
1309,0.7996325
1310,-0.98698235
1311,-0.9999996
1312,-0.99999976
1313,-1.0
1314,-0.90178335
1315,0.84894896
1316,-0.99995697
1317,0.38605118
1318,-0.98352265
1319,-0.15572034
1320,-0.9938591
1321,-0.997299
1322,-0.9959783
1323,0.5437482
1324,-0.99987346
1325,0.6310428
1326,-0.99977714
1327,0.40847197
1328,-0.9995565
1329,0.7247369
1330,0.9311296
1331,0.71131974
1332,0.17487836
1333,-0.7109001
1334,0.8647934
1335,0.8503118
1336,0.56469816
1337,0.34414387
1338,-0.99999946
1339,-0.9552645
1340,0.60851294
1341,-0.6593359
1342,-0.9825413
1343,-0.93884885
1344,-0.9976392
1345,-1.0
1346,-0.92182446
1347,-0.97056115
1348,-0.9646347
1349,0.43768913
1350,0.4307986
1351,-0.9967178
1352,0.87666863
1353,0.25146407
1354,-0.86188227
1355,-0.8777713
1356,0.6948122
1357,-1.0
1358,-0.999165
1359,0.5417974
1360,-0.9999948
1361,0.9922847
1362,0.6325085
1363,-0.86688113
1364,-0.9999715
1365,-0.9918801
1366,-0.8441506
1367,0.89181656
1368,-0.9978233
1369,-0.99999964
1370,-0.8998839
1371,-0.9855942
1372,0.5920279
1373,0.82855505
1374,-0.9998984
1375,0.88533884
1376,-0.999996
1377,-0.94619644
1378,0.37889564
1379,-0.99885166
1380,0.6414528
1381,-0.999999
1382,-0.41353044
1383,0.43971032
1384,-0.99948967
1385,0.6585234
1386,-0.9999998
1387,-0.82525533
1388,0.7183453
1389,-0.8777713
1390,-0.99999905
1391,0.72373784
1392,-0.94305885
1393,0.8473396
1394,-0.99553
1395,-0.9999977
1396,-1.0
1397,-0.9999904
1398,-0.7391257
1399,0.43763593
1400,-0.99977833
1401,-0.85118043
1402,-0.9665754
1403,0.9549804
1404,-0.9999997
1405,0.5600774
1406,0.47750795
1407,0.77853334
1408,-0.9999711
1409,0.060282275
1410,0.63341373
1411,-0.99984455
1412,0.56949925
1413,0.9687033
1414,0.6161138
1415,-0.99999964
1416,-0.99955016
1417,0.4843497
1418,-0.80633086
1419,-0.9256446
1420,0.57027256
1421,-0.9997639
1422,-0.9999997
1423,-0.9896064
1424,-0.9938756
1425,0.33130464
1426,0.5257753
1427,0.78922176
1428,-0.97922945
1429,0.8129394
1430,0.2819319
1431,-1.0
1432,-0.10136265
1433,-0.88711864
1434,-0.94619644
1435,-0.97070205
1436,-0.9052099
1437,-0.94051117
1438,-0.99852675
1439,0.98790306
1440,-0.9999998
1441,0.63160145
1442,-0.99999857
1443,-0.9970174
1444,0.9251432
1445,-0.69997424
1446,-0.9832571
1447,-0.9999361
1448,-0.99999744
1449,-0.98589635
1450,-0.99773633
1451,0.3506487
1452,0.6501767
1453,-0.9587491
1454,-0.80293274
1455,-0.99986976
1456,0.87902635
1457,0.954143
1458,0.6897814
1459,-0.92803115
1460,0.8746379
1461,-0.9999949
1462,0.8295525
1463,0.3879452
1464,-0.84726536
1465,-0.99452645
1466,-0.046867076
1467,-0.80212265
1468,0.88560313
1469,-0.99976015
1470,0.97075087
1471,-0.77787024
1472,0.63430166
1473,-0.9999893
1474,-0.8972137
1475,-0.9999509
1476,-1.0
1477,0.6749862
1478,0.8353063
1479,-0.99995947
1480,-0.9142928
1481,-0.9999948
1482,-0.18782271
1483,0.007158902
1484,-0.99965656
1485,-0.8049397
1486,-0.99522716
1487,-0.9999992
1488,0.1981779
1489,0.41600117
1490,0.262427
1491,-0.99948376
1492,-0.9629784
1493,-0.97926867
1494,-0.88778675
1495,0.85021394
1496,-0.9999826
1497,-0.999953
1498,-0.8672698
1499,-0.99458724
1500,-0.99999994
1501,-1.0
1502,0.64140433
1503,0.9402328
1504,0.6500763
1505,0.817846
1506,-0.5124476
1507,-0.98384696
1508,-0.40641046
1509,0.31654093
1510,0.34135973
1511,0.41441092
1512,-0.9763183
1513,0.07709365
1514,-0.18782271
1515,-0.9000487
1516,-0.9999213
1517,-0.96115345
1518,-0.76422155
1519,0.43119425
1520,0.20713635
1521,-0.99999774
1522,0.49258655
1523,0.37605494
1524,-0.99418235
1525,-0.99996555
1526,0.37889564
1527,0.7260827
1528,-0.881898
1529,0.74015856
1530,-0.99999547
1531,-0.9506092
1532,-0.99966127
1533,-0.9912356
1534,-0.92803115
1535,-0.99998826
1536,0.91519153
1537,0.69729674
1538,-0.62948716
1539,0.24255852
1540,-0.99999946
1541,-0.9691704
1542,-1.0
1543,-0.97908723
1544,0.57390356
1545,-0.9041861
1546,0.45584497
1547,-0.011694107
1548,0.037470344
1549,-0.8106285
1550,-0.99937654
1551,-0.99835974
1552,-0.9818891
1553,-0.9999998
1554,0.5849801
1555,-0.9420667
1556,0.38339525
1557,0.28429267
1558,-0.81551546
1559,-0.77660495
1560,0.22172561
1561,0.10762689
1562,-0.9999977
1563,-0.999999
1564,0.69729674
1565,-0.9137416
1566,-0.81023353
1567,0.4817641
1568,-0.9999998
1569,-0.543796
1570,-0.44658485
1571,0.3973191
1572,-0.999999
1573,-0.096004926
1574,0.3662506
1575,-0.9999986
1576,-0.99890286
1577,0.08732221
1578,-0.9999127
1579,-0.99999934
1580,-1.0
1581,-0.9106446
1582,0.76681554
1583,0.79388154
1584,0.084391646
